time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.32,0.0,-40.0,194.80294103039995,35.73970763330283,90.0,108.52058473339434,125.73970763330283,90.0,108.52058473339434
0.32,0.0,40.0,194.80294103039995,35.73970763330283,90.0,108.52058473339434,54.26029236669717,90.0,251.47941526660566
0.32,0.0,40.0,194.80294103039995,35.73970763330283,90.0,108.52058473339434,54.26029236669717,90.0,251.47941526660566
0.34,0.0,-41.90526259200001,189.3357867008,37.26521092547825,87.53795034956471,109.02087034466989,127.26521092547824,92.46204965043529,139.0208703446699
0.34,0.0,-40.0,191.24104929280008,37.17082226076259,90.0,105.65835547847482,127.17082226076259,90.0,105.65835547847482
0.34,0.0,40.0,191.24104929280008,37.17082226076259,90.0,105.65835547847482,52.82917773923741,90.0,254.34164452152518
0.34,0.0,40.0,191.24104929280008,37.17082226076259,90.0,105.65835547847482,52.82917773923741,90.0,254.34164452152518
0.36000000000000004,0.0,-41.376478207999995,186.7447432192,38.5036520414269,87.33954939132376,106.69840108874894,128.5036520414269,92.66045060867624,136.69840108874894
0.36000000000000004,0.0,-40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,128.38662617381965,90.0,103.22674765236073
0.36000000000000004,0.0,40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,51.613373826180364,90.0,256.7732523476393
0.36000000000000004,0.0,40.0,188.12122142720006,38.386626173819636,90.0,103.22674765236073,51.613373826180364,90.0,256.7732523476393
0.38000000000000006,0.0,-40.932511744,184.5693075456,39.52066679046601,87.16851772761414,104.79445952426902,129.520666790466,92.83148227238586,134.79445952426903
0.38000000000000006,0.0,-40.0,185.50181928960006,39.38278515432877,90.0,101.23442969134246,129.38278515432876,90.0,101.23442969134246
0.38000000000000006,0.0,40.0,185.50181928960006,39.38278515432877,90.0,101.23442969134246,50.61721484567123,90.0,258.7655703086575
0.38000000000000006,0.0,40.0,185.50181928960006,39.38278515432877,90.0,101.23442969134246,50.61721484567123,90.0,258.7655703086575
0.4000000000000001,0.0,-40.57919999999999,182.83808,40.31639717785263,87.02939555292882,103.30696229637083,130.31639717785262,92.97060444707118,133.30696229637084
0.4000000000000001,0.0,-40.0,183.41727999999995,40.160692091344764,90.00000000000001,99.67861581731047,130.16069209134477,89.99999999999999,99.67861581731047
0.4000000000000001,0.0,40.0,183.41727999999995,40.160692091344764,90.00000000000001,99.67861581731047,49.839307908655236,90.00000000000001,260.32138418268954
0.4000000000000001,0.0,40.0,183.41727999999995,40.160692091344764,90.00000000000001,99.67861581731047,49.839307908655236,90.00000000000001,260.32138418268954
0.4200000000000001,0.0,-40.317587455999984,181.55617853439998,40.89833515771768,86.92460844856208,102.2203826504508,130.89833515771767,93.07539155143792,132.2203826504508
0.4200000000000001,0.0,-40.0,181.87376599039993,40.72872112100525,90.0,98.5425577579895,130.72872112100526,90.0,98.5425577579895
0.4200000000000001,0.0,40.0,181.87376599039993,40.72872112100525,90.0,98.5425577579895,49.27127887899475,90.0,261.45744224201053
0.4200000000000001,0.0,40.0,181.87376599039993,40.72872112100525,90.0,98.5425577579895,49.27127887899475,90.0,261.45744224201053
0.4400000000000001,0.0,-40.14318899199999,180.7016260608,41.28300325825564,86.85389744611005,101.50274590147502,131.28300325825563,93.14610255388995,131.502745901475
0.4400000000000001,0.0,-40.0,180.84481505279996,41.10377639467121,90.00000000000001,97.79244721065758,131.1037763946712,89.99999999999999,97.79244721065758
0.4400000000000001,0.0,40.0,180.84481505279996,41.10377639467121,90.00000000000001,97.79244721065758,48.89622360532879,90.00000000000001,262.2075527893424
0.4400000000000001,0.0,40.0,180.84481505279996,41.10377639467121,90.00000000000001,97.79244721065758,48.89622360532879,90.00000000000001,262.2075527893424
