time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.0,-15.0,-50.0,180.0,45.022051052911294,90.0,103.41529499072698,135.0220510529113,90.0,118.41529499072698
0.0,15.0,-50.0,180.0,35.49476767145894,90.0,103.41529499072698,125.49476767145893,90.0,103.41529499072698
0.0,15.0,50.0,180.0,35.49476767145894,90.0,103.41529499072698,54.50523232854106,90.0,256.584705009273
0.0,-15.0,50.0,180.0,45.022051052911294,90.0,103.41529499072698,44.977948947088706,90.0,256.584705009273
0.02,-14.881720519717168,-50.0,182.50666467128607,43.835239618729204,90.0,105.44382662390113,133.8352396187292,90.0,120.44382662390113
0.02,13.799999999999999,-50.0,180.0,35.91557665900439,90.0,103.3381979468555,125.91557665900439,90.0,103.3381979468555
0.02,13.799999999999999,50.0,180.0,35.91557665900439,90.0,103.3381979468555,54.08442334099561,90.0,256.66180205314447
0.02,-14.881720519717168,50.0,182.50666467128607,43.835239618729204,90.0,105.44382662390113,46.164760381270796,90.0,254.55617337609885
0.04,-14.528747416929466,-50.0,184.9737977432971,42.58187673391705,90.00000000000001,107.47214231325432,132.58187673391706,89.99999999999999,122.47214231325432
0.04,12.599999999999998,-50.0,180.0,36.3333235458533,90.0,103.26754726109071,126.33332354585329,90.0,103.26754726109071
0.04,12.599999999999998,50.0,180.0,36.3333235458533,90.0,103.26754726109071,53.6666764541467,90.0,256.7324527389093
0.04,-14.528747416929466,50.0,184.9737977432971,42.58187673391705,90.00000000000001,107.47214231325432,47.41812326608295,90.00000000000001,252.52785768674568
0.06,-13.946647288323772,-50.0,187.36249105369356,41.28334782677386,90.0,109.46940676811899,131.28334782677388,90.0,124.46940676811899
0.06,11.399999999999997,-50.0,180.0,36.747977879004964,90.0,103.20333718862243,126.74797787900496,90.0,103.20333718862243
0.06,11.399999999999997,50.0,180.0,36.747977879004964,90.0,103.20333718862243,53.252022120995036,90.0,256.7966628113776
0.06,-13.946647288323772,50.0,187.36249105369356,41.28334782677386,90.0,109.46940676811899,48.71665217322614,90.0,250.53059323188103
0.08,-13.144600200657953,-50.0,189.6350734820343,39.96210508427647,90.0,111.4034837324719,129.96210508427646,90.0,126.4034837324719
0.08,10.200000000000003,-50.0,180.0,37.1595087723507,90.0,103.14556255656902,127.1595087723507,90.0,103.14556255656902
0.08,10.200000000000003,50.0,180.0,37.1595087723507,90.0,103.14556255656902,52.8404912276493,90.0,256.854437443431
0.08,-13.144600200657953,50.0,189.6350734820343,39.96210508427647,90.0,111.4034837324719,50.03789491572353,90.0,248.5965162675281
0.1,-12.135254915624213,-50.0,191.75570504584945,38.64138768641974,90.0,113.24120616831657,128.64138768641973,90.0,128.24120616831658
0.1,9.000000000000002,-50.0,180.0,37.567884931619204,90.0,103.09421874965885,127.5678849316192,90.0,103.09421874965885
0.1,9.000000000000002,50.0,180.0,37.567884931619204,90.0,103.09421874965885,52.432115068380796,90.0,256.90578125034114
0.1,-12.135254915624213,50.0,191.75570504584945,38.64138768641974,90.0,113.24120616831657,51.35861231358026,90.0,246.75879383168342
0.12000000000000001,-10.934529411321174,-50.0,193.6909421185738,37.34488387339197,90.0,114.94881982568478,127.34488387339198,90.0,129.94881982568478
0.12000000000000001,7.800000000000001,-50.0,180.0,37.97307467871055,90.0,103.0493016974072,127.97307467871056,90.0,103.0493016974072
0.12000000000000001,7.800000000000001,50.0,180.0,37.97307467871055,90.0,103.0493016974072,52.02692532128945,90.0,256.9506983025928
0.12000000000000001,-10.934529411321174,50.0,193.6909421185738,37.34488387339197,90.0,114.94881982568478,52.65511612660803,90.0,245.05118017431522
0.14,-9.561359846230344,-50.0,195.41026485551578,36.09630608749212,90.0,116.49264966425162,126.09630608749211,90.0,131.49264966425162
0.14,6.6,-50.0,180.0,38.37504597540692,90.0,103.01080786276842,128.37504597540692,90.0,103.01080786276842
0.14,6.6,50.0,180.0,38.37504597540692,90.0,103.01080786276842,51.62495402459308,90.0,256.9891921372316
0.14,-9.561359846230344,50.0,195.41026485551578,36.09630608749212,90.0,116.49264966425162,53.90369391250788,90.0,243.50735033574838
0.16,-8.037401924684948,-50.0,196.8865585100403,34.91885817292959,90.0,117.84002214421312,124.91885817292959,90.0,132.84002214421312
0.16,5.399999999999999,-50.0,180.0,38.77376644644612,90.0,102.97873423224524,128.77376644644613,90.0,102.97873423224524
0.16,5.399999999999999,50.0,180.0,38.77376644644612,90.0,102.97873423224524,51.22623355355388,90.0,257.02126576775476
0.16,-8.037401924684948,50.0,196.8865585100403,34.91885817292959,90.0,117.84002214421312,55.08114182707041,90.0,242.15997785578688
0.18,-6.38668937347609,-50.0,198.0965410493204,33.83459098774108,90.0,118.9604423984804,123.83459098774108,90.0,133.96044239848038
0.18,4.200000000000003,-50.0,180.0,39.16920340194269,90.0,102.95307830743904,129.1692034019427,90.0,102.95307830743904
0.18,4.200000000000003,50.0,180.0,39.16920340194269,90.0,102.95307830743904,50.83079659805731,90.0,257.04692169256094
0.18,-6.38668937347609,50.0,198.0965410493204,33.83459098774108,90.0,118.9604423984804,56.16540901225892,90.0,241.03955760151962
0.19999999999999998,-4.635254915624212,-50.0,199.02113032590307,32.863670042266854,90.0,119.82697291845253,122.86367004226685,90.0,134.82697291845253
0.19999999999999998,3.0000000000000036,-50.0,180.0,39.561323859139186,90.0,102.93383809802842,129.56132385913918,90.0,102.93383809802842
0.19999999999999998,3.0000000000000036,50.0,180.0,39.561323859139186,90.0,102.93383809802842,50.438676140860814,90.0,257.06616190197155
0.19999999999999998,-4.635254915624212,50.0,199.02113032590307,32.863670042266854,90.0,119.82697291845253,57.136329957733146,90.0,240.17302708154747
0.21999999999999997,-2.810719718785874,-50.0,199.64574501457378,32.02361220892346,90.0,120.41769652198667,122.02361220892345,90.0,135.41769652198667
0.21999999999999997,1.8000000000000007,-50.0,180.0,39.95009456346982,90.0,102.92101211616486,129.9500945634698,90.0,102.92101211616486
0.21999999999999997,1.8000000000000007,50.0,180.0,39.95009456346982,90.0,102.92101211616486,50.04990543653018,90.0,257.0789878838351
0.21999999999999997,-2.810719718785874,50.0,199.64574501457378,32.02361220892346,90.0,120.41769652198667,57.97638779107654,90.0,239.58230347801333
0.23999999999999996,-0.9418577929397063,-50.0,199.96053456856544,31.328579304894024,90.00000000000001,120.71708781728691,121.32857930489402,89.99999999999999,135.7170878172869
0.23999999999999996,0.6000000000000014,-50.0,180.0,40.3354820089164,90.0,102.91459937227695,130.33548200891641,90.0,102.91459937227695
0.23999999999999996,0.6000000000000014,50.0,180.0,40.3354820089164,90.0,102.91459937227695,49.6645179910836,90.0,257.08540062772306
0.23999999999999996,-0.9418577929397063,50.0,199.96053456856544,31.328579304894024,90.00000000000001,120.71708781728691,58.67142069510598,90.00000000000001,239.2829121827131
0.25999999999999995,0.9418577929396944,-50.0,199.96053456856544,30.788832024556218,90.00000000000001,120.71708781728691,120.78883202455621,89.99999999999999,135.7170878172869
0.25999999999999995,-0.6000000000000014,-50.0,180.0,40.71745245763578,90.0,102.91459937227695,130.71745245763577,90.0,102.91459937227695
0.25999999999999995,-0.6000000000000014,50.0,180.0,40.71745245763578,90.0,102.91459937227695,49.28254754236422,90.0,257.08540062772306
0.25999999999999995,0.9418577929396944,50.0,199.96053456856544,30.788832024556218,90.00000000000001,120.71708781728691,59.211167975443786,90.00000000000001,239.2829121827131
0.27999999999999997,2.8107197187858657,-50.0,199.64574501457378,30.410437445556617,90.0,120.41769652198667,120.41043744555662,90.0,135.41769652198667
0.27999999999999997,-1.8000000000000007,-50.0,180.0,41.095971958836785,90.0,102.92101211616486,131.0959719588368,90.0,102.92101211616486
0.27999999999999997,-1.8000000000000007,50.0,180.0,41.095971958836785,90.0,102.92101211616486,48.904028041163215,90.0,257.0789878838351
0.27999999999999997,2.8107197187858657,50.0,199.64574501457378,30.410437445556617,90.0,120.41769652198667,59.58956255444338,90.0,239.58230347801333
0.3,4.63525491562421,-50.0,199.02113032590307,30.195284643883934,90.0,119.82697291845253,120.19528464388394,90.0,134.82697291845253
0.3,-3.0000000000000036,-50.0,180.0,41.47100636688357,90.0,102.93383809802842,131.47100636688356,90.0,102.93383809802842
0.3,-3.0000000000000036,50.0,180.0,41.47100636688357,90.0,102.93383809802842,48.52899363311643,90.0,257.06616190197155
0.3,4.63525491562421,50.0,199.02113032590307,30.195284643883934,90.0,119.82697291845253,59.80471535611606,90.0,240.17302708154747
0.32,6.386689373476091,-50.0,198.0965410493204,30.141405471584587,90.0,118.9604423984804,120.14140547158459,90.0,133.96044239848038
0.32,-4.200000000000003,-50.0,180.0,41.84252135860092,90.0,102.95307830743904,131.84252135860092,90.0,102.95307830743904
0.32,-4.200000000000003,50.0,180.0,41.84252135860092,90.0,102.95307830743904,48.15747864139908,90.0,257.04692169256094
0.32,6.386689373476091,50.0,198.0965410493204,30.141405471584587,90.0,118.9604423984804,59.85859452841541,90.0,241.03955760151962
0.34,8.037401924684954,-50.0,196.8865585100403,30.243539977415953,90.0,117.84002214421312,120.24353997741595,90.0,132.84002214421312
0.34,-5.400000000000006,-50.0,180.0,42.21048244975703,90.0,102.97873423224524,132.21048244975702,90.0,102.97873423224524
0.34,-5.400000000000006,50.0,180.0,42.21048244975703,90.0,102.97873423224524,47.78951755024297,90.0,257.02126576775476
0.34,8.037401924684954,50.0,196.8865585100403,30.243539977415953,90.0,117.84002214421312,59.75646002258405,90.0,242.15997785578688
