time (s),target_x (mm),target_y (mm),target_z (mm),joint_hip (deg),joint_shoulder (deg),joint_knee (deg),servo_hip (deg),servo_shoulder (deg),servo_knee (deg)
0.3,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.3,0.0,50.0,199.02113032590307,31.557904981446903,90.0,119.77323707536696,58.4420950185531,90.0,240.22676292463302
0.32,0.0,-50.0,198.0965410493204,32.041524474193466,90.0,118.85931399794805,122.04152447419347,90.0,133.85931399794805
0.32,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.32,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.32,0.0,50.0,198.0965410493204,32.041524474193466,90.0,118.85931399794805,57.958475525806534,90.0,241.14068600205195
0.34,0.0,-50.0,196.8865585100403,32.665113829680934,90.0,117.68158532761394,122.66511382968093,90.0,132.68158532761396
0.34,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.34,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.34,0.0,50.0,196.8865585100403,32.665113829680934,90.0,117.68158532761394,57.334886170319066,90.0,242.31841467238604
0.36000000000000004,0.0,-50.0,195.41026485551578,33.41247536588891,90.0,116.2711760478642,123.41247536588891,90.0,131.2711760478642
0.36000000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.36000000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.36000000000000004,0.0,50.0,195.41026485551578,33.41247536588891,90.0,116.2711760478642,56.58752463411109,90.0,243.7288239521358
0.38000000000000006,0.0,-50.0,193.69094211857376,34.26544800044468,90.0,114.66295509977456,124.26544800044468,90.0,129.66295509977456
0.38000000000000006,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.38000000000000006,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.38000000000000006,0.0,50.0,193.69094211857376,34.26544800044468,90.0,114.66295509977456,55.73455199955532,90.0,245.33704490022544
0.4000000000000001,0.0,-50.0,191.75570504584945,35.204789126751,90.0,112.89382307579466,125.204789126751,90.0,127.89382307579466
0.4000000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.4000000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.4000000000000001,0.0,50.0,191.75570504584945,35.204789126751,90.0,112.89382307579466,54.795210873249,90.0,247.10617692420533
0.4200000000000001,0.0,-50.0,189.6350734820343,36.21091385430361,90.0,111.00127214311333,126.21091385430361,90.0,126.00127214311333
0.4200000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.4200000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.4200000000000001,0.0,50.0,189.6350734820343,36.21091385430361,90.0,111.00127214311333,53.78908614569639,90.0,248.99872785688666
0.4400000000000001,0.0,-50.0,187.36249105369353,37.264462560833465,90.0,109.02227503993052,127.26446256083346,90.0,124.02227503993052
0.4400000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.4400000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.4400000000000001,0.0,50.0,187.36249105369353,37.264462560833465,90.0,109.02227503993052,52.735537439166535,90.0,250.97772496006948
0.46000000000000013,0.0,-50.0,184.97379774329707,38.34670176971176,90.0,106.99249470105238,128.34670176971176,90.0,121.99249470105238
0.46000000000000013,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.46000000000000013,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.46000000000000013,0.0,50.0,184.97379774329707,38.34670176971176,90.0,106.99249470105238,51.65329823028824,90.0,253.00750529894762
0.48000000000000015,0.0,-50.0,182.50666467128607,39.43978353063155,90.0,104.94576748695319,129.43978353063156,90.0,119.94576748695319
0.48000000000000015,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.48000000000000015,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.48000000000000015,0.0,50.0,182.50666467128607,39.43978353063155,90.0,104.94576748695319,50.56021646936845,90.0,255.05423251304683
0.5000000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.5000000000000001,-0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
0.5000000000000001,-0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.5000000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.5200000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.5200000000000001,-0.0,-50.0,182.50666467128607,39.43978353063155,90.0,104.94576748695319,129.43978353063156,90.0,104.94576748695319
0.5200000000000001,-0.0,50.0,182.50666467128607,39.43978353063155,90.0,104.94576748695319,50.56021646936845,90.0,255.05423251304683
0.5200000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.5400000000000001,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.5400000000000001,-0.0,-50.0,184.9737977432971,38.34670176971174,90.00000000000001,106.9924947010524,128.34670176971173,89.99999999999999,106.9924947010524
0.5400000000000001,-0.0,50.0,184.9737977432971,38.34670176971174,90.00000000000001,106.9924947010524,51.65329823028826,90.00000000000001,253.0075052989476
0.5400000000000001,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.5600000000000002,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.5600000000000002,-0.0,-50.0,187.36249105369356,37.26446256083346,90.0,109.02227503993053,127.26446256083346,90.0,109.02227503993053
0.5600000000000002,-0.0,50.0,187.36249105369356,37.26446256083346,90.0,109.02227503993053,52.73553743916654,90.0,250.97772496006945
0.5600000000000002,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.5800000000000002,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.5800000000000002,-0.0,-50.0,189.63507348203433,36.210913854303605,90.0,111.00127214311334,126.21091385430361,90.0,111.00127214311334
0.5800000000000002,-0.0,50.0,189.63507348203433,36.210913854303605,90.0,111.00127214311334,53.789086145696395,90.0,248.99872785688666
0.5800000000000002,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.6000000000000002,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.6000000000000002,-0.0,-50.0,191.75570504584948,35.204789126750995,90.0,112.89382307579467,125.204789126751,90.0,112.89382307579467
0.6000000000000002,-0.0,50.0,191.75570504584948,35.204789126750995,90.0,112.89382307579467,54.795210873249005,90.0,247.10617692420533
0.6000000000000002,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.6200000000000002,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.6200000000000002,-0.0,-50.0,193.6909421185738,34.26544800044466,90.0,114.66295509977458,124.26544800044465,90.0,114.66295509977458
0.6200000000000002,-0.0,50.0,193.6909421185738,34.26544800044466,90.0,114.66295509977458,55.73455199955534,90.0,245.3370449002254
0.6200000000000002,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.6400000000000002,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.6400000000000002,-0.0,-50.0,195.4102648555158,33.41247536588889,90.0,116.27117604786423,123.4124753658889,90.0,116.27117604786423
0.6400000000000002,-0.0,50.0,195.4102648555158,33.41247536588889,90.0,116.27117604786423,56.58752463411111,90.0,243.72882395213577
0.6400000000000002,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.6600000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.6600000000000003,-0.0,-50.0,196.88655851004032,32.66511382968093,90.0,117.68158532761397,122.66511382968093,90.0,117.68158532761397
0.6600000000000003,-0.0,50.0,196.88655851004032,32.66511382968093,90.0,117.68158532761397,57.33488617031907,90.0,242.31841467238604
0.6600000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.6800000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.6800000000000003,-0.0,-50.0,198.0965410493204,32.041524474193466,90.0,118.85931399794805,122.04152447419347,90.0,118.85931399794805
0.6800000000000003,-0.0,50.0,198.0965410493204,32.041524474193466,90.0,118.85931399794805,57.958475525806534,90.0,241.14068600205195
0.6800000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.7000000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.7000000000000003,-0.0,-50.0,199.02113032590307,31.557904981446903,90.0,119.77323707536696,121.55790498144691,90.0,119.77323707536696
0.7000000000000003,-0.0,50.0,199.02113032590307,31.557904981446903,90.0,119.77323707536696,58.4420950185531,90.0,240.22676292463302
0.7000000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.7200000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.7200000000000003,-0.0,-50.0,199.64574501457378,31.22753849387131,90.0,120.39781625095992,121.22753849387131,90.0,120.39781625095992
0.7200000000000003,-0.0,50.0,199.64574501457378,31.22753849387131,90.0,120.39781625095992,58.77246150612869,90.0,239.60218374904008
0.7200000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.7400000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.7400000000000003,-0.0,-50.0,199.96053456856544,31.059889787850604,90.00000000000001,120.71484838764496,121.05988978785061,89.99999999999999,120.71484838764496
0.7400000000000003,-0.0,50.0,199.96053456856544,31.059889787850604,90.00000000000001,120.71484838764496,58.94011021214939,90.00000000000001,239.28515161235504
0.7400000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.7600000000000003,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.7600000000000003,0.0,-50.0,199.96053456856544,31.059889787850604,90.00000000000001,120.71484838764496,121.05988978785061,89.99999999999999,120.71484838764496
0.7600000000000003,0.0,50.0,199.96053456856544,31.059889787850604,90.00000000000001,120.71484838764496,58.94011021214939,90.00000000000001,239.28515161235504
0.7600000000000003,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.7800000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.7800000000000004,0.0,-50.0,199.64574501457378,31.22753849387131,90.0,120.39781625095992,121.22753849387131,90.0,120.39781625095992
0.7800000000000004,0.0,50.0,199.64574501457378,31.22753849387131,90.0,120.39781625095992,58.77246150612869,90.0,239.60218374904008
0.7800000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.8000000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.8000000000000004,0.0,-50.0,199.02113032590307,31.557904981446903,90.0,119.77323707536696,121.55790498144691,90.0,119.77323707536696
0.8000000000000004,0.0,50.0,199.02113032590307,31.557904981446903,90.0,119.77323707536696,58.4420950185531,90.0,240.22676292463302
0.8000000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.8200000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.8200000000000004,0.0,-50.0,198.09654104932036,32.04152447419349,90.0,118.85931399794804,122.0415244741935,90.0,118.85931399794804
0.8200000000000004,0.0,50.0,198.09654104932036,32.04152447419349,90.0,118.85931399794804,57.95847552580651,90.0,241.14068600205195
0.8200000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.8400000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.8400000000000004,0.0,-50.0,196.8865585100403,32.665113829680934,90.0,117.68158532761394,122.66511382968093,90.0,117.68158532761394
0.8400000000000004,0.0,50.0,196.8865585100403,32.665113829680934,90.0,117.68158532761394,57.334886170319066,90.0,242.31841467238604
0.8400000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.8600000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.8600000000000004,0.0,-50.0,195.41026485551578,33.41247536588891,90.0,116.2711760478642,123.41247536588891,90.0,116.2711760478642
0.8600000000000004,0.0,50.0,195.41026485551578,33.41247536588891,90.0,116.2711760478642,56.58752463411109,90.0,243.7288239521358
0.8600000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.8800000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.8800000000000004,0.0,-50.0,193.69094211857376,34.26544800044468,90.0,114.66295509977456,124.26544800044468,90.0,114.66295509977456
0.8800000000000004,0.0,50.0,193.69094211857376,34.26544800044468,90.0,114.66295509977456,55.73455199955532,90.0,245.33704490022544
0.8800000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.9000000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.9000000000000005,0.0,-50.0,191.75570504584942,35.204789126751024,90.0,112.89382307579461,125.20478912675102,90.0,112.89382307579461
0.9000000000000005,0.0,50.0,191.75570504584942,35.204789126751024,90.0,112.89382307579461,54.795210873248976,90.0,247.10617692420539
0.9000000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.9200000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.9200000000000005,0.0,-50.0,189.63507348203427,36.21091385430364,90.0,111.00127214311328,126.21091385430364,90.0,111.00127214311328
0.9200000000000005,0.0,50.0,189.63507348203427,36.21091385430364,90.0,111.00127214311328,53.78908614569636,90.0,248.99872785688672
0.9200000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.9400000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.9400000000000005,0.0,-50.0,187.3624910536935,37.26446256083348,90.0,109.02227503993048,127.26446256083348,90.0,109.02227503993048
0.9400000000000005,0.0,50.0,187.3624910536935,37.26446256083348,90.0,109.02227503993048,52.73553743916652,90.0,250.9777249600695
0.9400000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.9600000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.9600000000000005,0.0,-50.0,184.97379774329704,38.346701769711764,90.0,106.99249470105234,128.34670176971176,90.0,106.99249470105234
0.9600000000000005,0.0,50.0,184.97379774329704,38.346701769711764,90.0,106.99249470105234,51.653298230288236,90.0,253.00750529894765
0.9600000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
0.9800000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,117.91379779086434
0.9800000000000005,0.0,-50.0,182.50666467128605,39.43978353063157,90.0,104.94576748695317,129.4397835306316,90.0,104.94576748695317
0.9800000000000005,0.0,50.0,182.50666467128605,39.43978353063157,90.0,104.94576748695317,50.56021646936843,90.0,255.05423251304683
0.9800000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
1.0000000000000004,-0.0,-50.0,180.00000000000006,40.52689647501643,90.0,102.91379779086438,130.52689647501643,90.0,117.91379779086438
1.0000000000000004,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
1.0000000000000004,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
1.0000000000000004,-0.0,50.0,180.00000000000006,40.52689647501643,90.0,102.91379779086438,49.47310352498357,90.0,257.08620220913565
1.0200000000000005,-0.0,-50.0,182.50666467128613,39.43978353063153,90.0,104.94576748695324,129.43978353063153,90.0,119.94576748695324
1.0200000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
1.0200000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
1.0200000000000005,-0.0,50.0,182.50666467128613,39.43978353063153,90.0,104.94576748695324,50.56021646936847,90.0,255.05423251304677
1.0400000000000005,-0.0,-50.0,184.97379774329715,38.34670176971171,90.0,106.99249470105245,128.3467017697117,90.0,121.99249470105245
1.0400000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
1.0400000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
1.0400000000000005,-0.0,50.0,184.97379774329715,38.34670176971171,90.0,106.99249470105245,51.65329823028829,90.0,253.00750529894754
1.0600000000000005,-0.0,-50.0,187.36249105369362,37.26446256083342,90.00000000000001,109.02227503993058,127.26446256083342,89.99999999999999,124.02227503993058
1.0600000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
1.0600000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
1.0600000000000005,-0.0,50.0,187.36249105369362,37.26446256083342,90.00000000000001,109.02227503993058,52.73553743916658,90.00000000000001,250.97772496006942
1.0800000000000005,-0.0,-50.0,189.63507348203436,36.21091385430359,90.0,111.00127214311338,126.21091385430358,90.0,126.00127214311338
1.0800000000000005,0.0,-50.0,180.0,40.52689647501644,90.0,102.91379779086434,130.52689647501643,90.0,102.91379779086434
1.0800000000000005,0.0,50.0,180.0,40.52689647501644,90.0,102.91379779086434,49.47310352498356,90.0,257.08620220913565
